Parameter,Fmax,beta,power,beta,power,beta,power,beta,power,beta,beta,power,beta,power,beta,power,beta
Control,,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1
Variable,,pr_mean.nc,pr_mean.nc,tas_max.nc,tas_max.nc,Tree_cover_vcf.nc,Tree_cover_vcf.nc,vpd_mean.nc,vpd_mean.nc,beta0,Tree_cover_vcf.nc,Tree_cover_vcf.nc,Total_cover_vcf.nc,Total_cover_vcf.nc,cveg.nc,cveg.nc,beta0
2527,28.567088472283544,-111.8720647824201,2.325537616021843,40.08290664732613,1.3745737406637688,-1.052370241024148,0.3845631707566776,5.129584122690885,0.9178555962569626,28.567088472283544,21.145389181599686,21.103675193594917,36.17875266026977,0.9206585966584975,0.5191269196237672,1.142530551472013,-0.2806600226942625
2528,26.682103845425146,-110.8975807635374,0.760939174595429,39.907194724365276,0.6806332090389835,-1.2039265951328575,1.9206812971570006,5.36630795346537,0.33014462110333537,26.682103845425146,7.024228468287386,0.3260003438695334,82.16087560682402,0.698313949486885,16.90991055968853,0.20451775148040896,0.1013532909388257
2529,27.35134976980582,-113.61704393901762,0.40658905291348585,40.17940762374121,0.5528793222571781,-1.423018157505444,1.2896292623926155,5.336595731991397,0.3560169019312576,27.35134976980582,6.074627110817589,1.4890677691375893,84.33240932327473,4.10595261143782,13.745163641049455,0.24961014056179487,-0.254106899627923
2530,27.806390962152065,-108.90406026724648,4.326303142404836,37.69162746406796,0.22833415745493815,-0.5324572090061545,0.5495457530915482,6.320968387014095,0.1861671322318074,27.806390962152065,4.730814519687493,1.308225761909312,60.55761399323887,1.14672121061292,22.76759824818737,1.7376666313137012,-0.5885772130528285
2531,26.904732724194044,-121.5054504036908,10.449519633484357,45.558859497439634,0.9261804490108925,-0.6402743818676054,0.48354515327001685,1.826115272900554,3.263156401696356,26.904732724194044,1.744795051460716,2.2748488683075294,84.07202610423685,1.3909966058126282,25.30176924238566,1.9883183991004056,-0.6796422692395815
2532,28.654806849400785,-127.60232618044454,0.8090863590311087,46.50455795389221,1.3351400702543899,-0.5200151305863375,0.08672107014874672,1.9370442036862197,2.372005702489152,28.654806849400785,1.5530022271653257,4.331624025286328,69.24252528934035,3.6501337174808444,24.972976063556178,0.8078397733524519,0.025600546728189146
2533,27.018257755378222,-119.7698402188962,2.4915448303614225,44.51781398538545,2.02712700916835,-2.1079242866152548,1.1775123378780596,3.132527528910576,2.857620617248482,27.018257755378222,2.3330427328415273,0.414346636492087,29.719660271880528,0.09397851452912204,51.0768119919029,1.705275086557591,1.574710059865184
2534,29.224352788778724,-107.59345598792119,0.4687136536774221,37.18689354116267,0.4427656494676411,-0.28613080604069624,0.612225311714764,6.580347941933268,0.459436889197771,29.224352788778724,2.148910231666063,1.825855736353897,51.27080680723511,10.71055731276306,35.7035518067958,0.5849713799997817,-1.3858856549670273
2535,28.91632498005237,-120.85111929474868,1.6077837060020943,43.782274658805804,1.9163373982721006,-0.6056845423784822,3.6544080334551357,3.2182393978075337,1.882182044679984,28.91632498005237,19.543247855845742,0.3495799881989568,38.97357217712153,0.16445295598119744,5.860229227441175,0.5877753507456591,1.6281776255052305
2536,29.460277398514716,-118.07287662406303,0.46368961383458235,42.67570985012606,0.3908256256375165,-1.2555947112652552,1.0508925311356945,3.9139920864699875,0.8585440356807638,29.460277398514716,12.765939215718202,1.3667089062756115,61.29863393084134,0.35238479055623534,5.121100472873679,1.9455274181560056,-1.208145860459844
2537,29.787469476639057,-116.90902142407866,1.5560524748073878,43.27607314031125,1.489552093167061,-1.019458839091236,1.9801849417098891,3.5055661229338697,0.5495400704890733,29.787469476639057,18.256313046757537,0.2941748033257815,56.28757239788671,4.118059972761106,0.24002278902419732,1.4730889045936046,1.2921529849014017
2538,34.62666735239486,-121.29752299611727,0.3063765720772464,45.36398723219878,6.796365596328999,-1.199689098918841,1.8686725301044158,2.0789114046544457,0.6294080631984313,34.62666735239486,23.390571123730304,3.6070616675231504,30.784773695751316,0.12179231497307941,4.276903144606091,1.6665361233497202,-0.8510940720926861
2539,29.559756367477096,-114.12066605061891,1.7218779123095365,38.745670969267074,0.55208631328401,-0.14168853267414355,0.4741950796606718,5.948730824281152,1.1913585889488307,29.559756367477096,18.197395677704783,0.3262286061455332,48.17849967416186,0.525534500065292,2.819475537515319,0.20014180946979096,0.8980746348516161
2540,28.139199799997257,-112.94014910863609,0.5098448869856789,40.94680369655511,0.4930580569033761,-0.11459737120679254,0.22298637769967877,4.190129942007747,1.8271764769366226,28.139199799997257,11.24364436103911,0.45197182030012406,64.15312152216993,4.451983391312506,11.780934494884269,2.3367124921763796,-0.12035302286701165
2541,26.403751886823056,-114.84716523498015,1.6982392653228022,40.081116326951275,2.5842639857587337,-0.7349429810067402,1.00514998612364,5.377417173179977,0.9510196244878815,26.403751886823056,20.836484529371646,0.5130162870730511,37.49368213897422,0.5916272692181188,0.25972077897678914,0.7992552210308194,-1.5879713549683718
2542,27.402173467520047,-114.47964713979023,0.9610193185895671,41.54534394963711,0.6003206606097091,-1.4787773602095193,1.1404318589318543,4.491185458134095,0.9641264423011411,27.402173467520047,11.882779307195385,2.022875030598285,57.68397306308887,1.2997131600873153,7.951224431938796,0.9377802633381466,1.791865042650847
2543,28.696975525976764,-114.71896645685703,1.0365955165957335,41.406052905588666,0.5962337450172243,-1.3583108349225606,1.520499894438699,4.609123541336626,1.2192001324514907,28.696975525976764,14.586242798162937,1.7729861573426948,64.52054452790695,1.1393228453070696,5.6914272786974,1.099715681862975,2.123172788429515
2544,27.118844420964678,-115.9330462939712,2.652095876808859,41.663752240841525,1.5356107498159965,-1.0027333571331425,0.5163130328610409,4.565458540235502,0.7254362159424647,27.118844420964678,26.398290466619123,4.686251578004112,41.54570934679885,0.31876503486616536,0.28501090851715843,2.753307844435376,-1.8295762095284949
2545,28.69773204464018,-112.8642529726524,0.25693176678542995,40.168051362875254,0.6191307881512583,-0.5629880582331657,0.6400598548929035,4.991288793209047,0.5321038924082212,28.69773204464018,38.21820535226061,1.7057539896244887,28.89229854302284,1.741794578968985,1.888028945070859,0.6162873887163832,1.5404526929649744
2546,26.2296477488431,-110.21870592889624,0.24921253151570322,38.748813812670846,0.6220158355809335,-0.9268520061881507,0.879515927661541,6.03135137934962,0.7330381033814112,26.2296477488431,37.575911658100665,1.0610430707375824,28.296455812356268,0.9266461860100449,2.186395930581087,0.5860387608996357,1.8355662573870544
2547,28.363539699440558,-110.64562357760006,0.34335081691227537,39.03972365905023,0.3228189694492396,-1.3994560696077298,2.448257863245319,5.932612851716345,0.2738860901041104,28.363539699440558,36.39071610157338,1.007047047460551,26.364510932916694,3.0077553394364434,1.3397096984663512,0.8225711725988397,0.9421102888559186
2548,26.55827978923078,-110.62360123903822,3.563067830721884,39.00205489114006,0.21412128613723289,-1.4072529404039258,0.6829913579794104,5.935492804902067,0.3268110039875137,26.55827978923078,21.567173341414964,0.7364728137139289,40.18053196082056,2.9020015926221583,4.368607713864593,0.8268886419955054,0.06776735990514565
2549,32.857012020681054,-116.82784604980046,0.6442679902599404,42.267287048000355,3.8297134732792424,-1.1579007897883817,1.4269030089400478,4.25035736629206,3.5961395860426557,32.857012020681054,29.169874380339714,1.3493782727351307,31.240132938813186,0.37919730760132003,0.7022855525755949,0.8314657895907809,-0.28332674824002324
2550,34.73334291117696,-113.46937887956301,0.14257605181968094,40.742482896046596,0.7435517037871572,-1.5974684601237248,3.328993560538342,4.896214081533816,2.4063916588465157,34.73334291117696,29.378342291762433,0.6816800179056708,26.912893818950824,4.316614901101436,2.2100474875464236,1.3145648797613207,-1.3959259594397142
2551,33.16839333180588,-111.61119822979816,0.1021043155045918,40.9907844587077,0.9992695933043841,-1.0973051781003118,3.2898430620047114,4.6324916289308575,2.3971515099229643,33.16839333180588,30.499942943624774,0.8397810007584615,27.411052641243455,3.2918578622805033,2.8483052311201793,0.8317728844347241,-1.8288153085875047
2552,25.82333756790788,-112.73850031855694,4.514748453942354,41.07789760587268,0.6087985247049585,-1.0742996997826744,0.8716814745022803,4.621466857506456,1.9903650779639384,25.82333756790788,29.936391843276713,2.080118761826297,29.271041348465985,1.6712351176165854,0.21364206951375858,2.5155264226606247,1.471123924114306
2553,29.724806651589276,-113.09456220222053,1.1529711548982933,39.72586305587883,1.2263814891217646,-1.6533042258010726,0.44572049532627117,5.574907360336805,1.1203979834792759,29.724806651589276,29.309904607576044,4.920149706289006,28.380378842306165,1.1871072552524446,0.695978639031537,4.074450875091223,0.4204753620476785
2554,26.577307334892126,-113.8863035656016,2.055873047131086,42.39437641983441,1.128309125243955,-1.7020626537539412,2.5606775768459777,4.145069905510729,1.3085448234153216,26.577307334892126,27.880462322509104,1.6712011262646438,30.58292522251163,0.3163363553791007,0.6079446234138868,1.0815525510895923,0.41037838658798526
2555,29.09312018425398,-119.76415267127506,0.35570613793929157,43.607320360322326,0.5590902557628218,-0.9189151149183356,2.61293542902974,3.3514466315545275,2.9653434905716725,29.09312018425398,25.394065859490496,0.183402962197676,32.346816572601355,0.46020758690196234,0.9973968555650209,0.47150382263248714,0.43795454266123546
2556,25.94048779811313,-119.08296769186113,0.24124428839244286,43.68945181262689,1.090524747522316,-1.315562875458913,6.696761600183376,3.4404269323745718,0.703179648094083,25.94048779811313,20.94868888133598,0.2899282700985199,44.2303280496802,0.8772003958848781,0.09433428419723718,0.9352045225550225,-0.11601424957872551
2557,30.319593101617514,-118.45511346243792,0.15301648129750817,42.67428151431745,0.8138556042244693,-0.8495595492246204,1.0823213158437193,4.090565239975276,1.0229225528663854,30.319593101617514,18.954104680627783,0.19800277855269718,45.87255550502892,0.18364042339237588,0.06319974965409207,1.5759535412868533,0.7456277793124456
2558,26.591775686778597,-116.77931447540274,0.5061332699027464,41.00202380971557,1.8569252981947577,-0.9628303279877217,1.0235990239315178,4.614409652226365,0.8639615889501717,26.591775686778597,18.27526186660813,0.11443225151467751,52.273584025926915,0.4331504841798887,0.3325491786649939,1.286827993562554,0.5889895123485678
2559,28.49743852678892,-114.6898179547413,1.6085436698899882,42.56578486718043,0.2475980221282655,-1.934634950222067,2.017261392578231,4.24316978387076,0.7456303222068109,28.49743852678892,16.21740467679305,3.766844009054037,57.669767679716855,5.6587421735726675,2.974585248157359,0.5931395003621923,0.8006271544730637
2560,27.669608942301775,-110.54113413184552,0.15261439700381746,39.08186296844766,1.3546750026646395,-0.49797668873755757,2.6776016606399993,5.623132310729437,0.762300201162819,27.669608942301775,16.888204958891016,1.2875276731479524,58.71016580101728,0.04743076963934527,2.617073834693783,2.956716458555961,-0.510052739345989
2561,31.534547903431697,-113.41677767413687,6.609820231176678,41.54540957704406,0.34165448196139586,-1.223435483885986,1.7871617012149748,4.244931019856056,1.7919934904119654,31.534547903431697,30.35022400860236,0.3412071654963588,29.435385124681307,10.74241860402643,0.4742893207553247,0.6704256139199247,0.5966748738964762
2562,26.42389515168846,-117.40664650026409,0.61987238391291,41.30506342310157,1.4623383973113653,-1.3208322289930947,0.6299371517058282,4.7209246893344385,3.4861278911666007,26.42389515168846,19.046283007157285,1.1547041433702165,78.30199378632325,0.5130209651171366,1.2793408019161192,0.22096758571177838,0.29690902739740804
2563,37.33950173989644,-116.88371234967296,1.8856765397997248,41.09711880469963,1.2170320122435787,-0.6096342757553594,0.8165917309899443,4.610021200655586,0.1912042388653562,37.33950173989644,13.194854165084713,0.825909610136455,48.521045220233894,1.2819675260038725,12.78919659856589,10.537427586012772,-0.19557371592087275
2564,29.29854150222768,-116.4366698322851,1.7508679037412904,42.87842440639767,2.00773806438757,-1.7365365507606267,0.5343596778315993,3.935145372742468,0.6831438468802865,29.29854150222768,15.213232094751843,0.8874574570614653,77.92731479513313,2.4220604561938837,4.725166145249129,1.476535979919789,1.163071467984052
2565,27.56711212496476,-119.46620304333267,2.489097749884273,43.03562315479403,3.565639003317718,-1.0710087755047042,1.3258062516037834,3.676481612509897,0.9152595467261825,27.56711212496476,19.807723916645617,1.1261974100487846,59.74451103315891,1.3662608305773076,1.8959271760462704,1.6042192364046848,-0.30221681162802605
2566,30.43224438096845,-113.18278745193956,0.21979031268875768,40.62394225197254,1.635276052336387,-1.3455510571130456,6.767459841325764,5.1455991015130955,0.7432735119024049,30.43224438096845,17.828477357975252,0.19610787240443842,51.135417987865154,1.9264660370145963,0.8336865240306867,0.6285637216367724,0.9122541931406211
2567,31.09172065638576,-115.59481749223987,0.683384176649033,41.541090986455565,1.7151816836535758,-1.0736028867033371,8.179827961616102,4.4137114829849615,0.48650207117814864,31.09172065638576,20.108116043837672,0.2971079648746768,44.148640412603946,1.2001697967598877,0.6525878695175611,0.4775203710835943,0.497062589750934
2568,29.977443847452257,-116.52491082186893,2.0581438333996895,40.726750060224084,2.621360157417949,-0.912954322491254,4.551447288076447,4.940117304527102,0.42231639219686135,29.977443847452257,16.832839001217046,0.29088300354922586,83.44355474033395,0.7380523267325338,0.08288963343856583,0.2575316449115764,-0.319848504882337
2569,28.342091074271398,-112.58736968009129,0.4338963301214895,40.155812410393075,0.36922897128289955,-1.4170654562689937,0.5607565651513596,5.30470343395481,2.1093987739514066,28.342091074271398,11.62476041043598,1.3268319968112623,68.8416804188201,0.7525778628875197,10.5806878284922,1.7143301523258052,0.754397889048101
2570,31.610174643230494,-114.23964198807391,1.4650189419455686,40.46586843437111,3.1852566885205666,-0.8866503644156389,1.951979611178094,5.057903557604578,0.08578066534466038,31.610174643230494,13.926057807357084,0.9434296981797677,61.00652731962277,0.34795565540884016,4.753448869579951,0.2762383924735666,-0.8584880094990608
2571,29.915309834254593,-111.37750000883817,6.45738102374394,39.30856343465134,1.2737332307647435,-0.600179827625144,1.5597055031594569,5.462484707025261,3.23272923776944,29.915309834254593,18.336071920671166,2.059531196630055,51.68421010811604,1.420554573377193,0.4836954164912875,1.0775312354834476,0.4243368746096233
2572,27.59120574347054,-115.35502712025793,1.4449701653738303,41.02492677568626,0.5741305893336889,-0.9733578497135339,0.8462186807451438,4.83218751458142,1.3841316629041056,27.59120574347054,17.370340493981452,1.1854351897935216,70.42839433802433,7.2877989116063,0.6161675291548946,1.092584324276956,1.339452717514932
2573,28.395877456231844,-117.63916140791393,0.6669442452665236,42.487874474859126,0.4321443148213001,-1.1493953564146782,0.3432027782058871,4.00358075963167,0.21140173936822454,28.395877456231844,20.7483386248854,0.3714154718559077,42.1173549739399,0.07842600083398031,0.9540945678966292,0.22808745550250284,-0.6500504362480317
2574,29.110914130542767,-119.59458501126386,0.7134988791741343,42.94987750742367,1.1903062012535066,-1.076966244229958,0.2075632395072357,3.8577683323536176,0.4089045629056059,29.110914130542767,17.158382880884915,0.4194401871254172,52.68684013473616,0.2733617083808028,0.6941982578956465,0.2547236278254823,-0.3026134354173743
2575,31.936316451548144,-112.69886750470542,0.774867412714427,38.907436696533296,1.5131224673292998,-0.573018132423599,2.0092737314046594,5.730128121074225,4.348468960598286,31.936316451548144,14.66577164202078,3.5758855017938913,75.93686832872851,0.3604874581586182,6.019377437253798,0.38971316995019645,-0.45609276237567237
2576,29.512952051753068,-109.0136080890762,0.7215682846342668,38.05321531165411,0.6141325438742173,-0.5277273713546464,0.4002745079425139,6.0628208493346545,1.044004131516688,29.512952051753068,17.976349137794795,2.0924639577600694,70.66184309069338,0.8269595708435509,1.0880664110884215,0.4594712277567123,-2.407090347130927
2577,34.94574582845972,-112.30415763437982,1.4306829500558338,40.83021659652583,0.5428052667115398,-1.8428974976829495,2.418173040882782,5.099372819422586,0.7428090144252356,34.94574582845972,27.02983988942661,0.7111308840376019,37.53656182691005,1.7736650646244083,1.1505320268536783,1.5776612866223765,2.4727672191703
2578,30.117850710288394,-114.67503065819623,0.8266682407341721,40.17539927595091,2.828850489643416,-0.6232607759567376,0.8394839407595356,5.119485731149732,1.2745991052468362,30.117850710288394,15.282787519520614,0.46478803895084636,73.5114623028119,0.9851967630778433,0.8650098384539912,1.030997269745949,-1.8004799506763518
2579,25.845957274693937,-113.70901850207677,2.6943170838630834,41.14184382148112,0.6119912955639589,-0.8730386897640633,1.0666246298814515,4.631006554024406,0.7124613471381388,25.845957274693937,18.97017645700139,1.5864425191862865,51.47908349941917,1.1764828895997959,1.2700869591508117,1.1203060582234299,0.7593480999405358
2580,28.059087085206215,-114.68055809897777,0.9810088293949598,40.06469732559461,2.6651193346692303,-0.6537542891872318,0.6360279868884171,5.252487899808035,1.2382977440321044,28.059087085206215,19.03220432243946,0.9923945749110421,100.46687729945056,1.8694397799397169,0.6005547298548338,3.0468953226190436,1.0865047964622108
2581,32.678702779016184,-117.22540075795608,0.87695347367597,42.38102292529631,0.9487610802874628,-1.4282317946752014,1.659024498363221,4.200658221456647,0.43342285340247105,32.678702779016184,49.642801538594576,0.7594602589604943,28.833833812107077,0.3509618219713966,2.703582547046932,0.49084797215044684,-1.0084425074617553
2582,26.591979899559337,-114.34549335194036,0.4501736138065092,39.656473659002764,1.2534084582066034,-0.7486127323755074,0.5982400264596973,5.51554473734015,0.8228461790224911,26.591979899559337,17.562819008343048,1.2918802868087944,60.58051492068949,0.9485034501857461,0.25831509911410094,0.5488312270855713,0.14085790398713327
2583,28.99824447292132,-117.04339502257166,2.774771724943148,40.534670818666356,3.691200917820464,-0.5346204379183571,2.6943955679758864,4.974475625818199,0.7541623383538905,28.99824447292132,17.572348673739636,0.6675887872317164,118.38954479943379,0.29503270711333784,3.0227818413167467,1.1090558006312823,-0.3492958291617828
2584,28.908324557874007,-117.11172680695859,0.8843311374154693,41.891776566737,3.426574058859066,-1.6001046779523187,2.683844879266105,4.578818005334568,0.3535592930881022,28.908324557874007,16.41185485610191,0.3698970322245488,64.38756575625115,1.1926629871495888,0.509705407561645,10.049499529381983,0.059991832297717075
2585,28.996424995804812,-117.17228298119332,1.1864869440222734,41.75461785334783,4.638446598824215,-1.6591773223385688,2.1605138802698978,4.532654131009851,0.2921336121890061,28.996424995804812,17.035601771367116,0.35444488767091564,55.502267585173364,1.4021374923201337,0.6477183206053176,9.037279400184683,-0.10449370412780115
2586,27.704352968789877,-111.31065119493945,0.65777005106897,40.27170345677252,2.591886047297662,-0.9466997283589251,0.9005963171133372,5.136086677616249,0.42048000815426834,27.704352968789877,17.67557797687847,2.364757448347696,54.77859276061793,1.6424788538276354,1.615676219685943,0.9984418109283665,-0.6552379850468774
2587,26.964474752840204,-112.48991741937247,0.5610112934837241,40.395864606998366,3.575929553170647,-0.8110964965059442,0.7967014938189669,4.9841570693168835,0.6857339650065372,26.964474752840204,16.22941628093528,2.2909133316572214,51.174718733757985,2.106617868281732,2.3179025517960024,1.2052399402917982,-0.39302839833477043
2588,28.973164035132044,-122.58452710820634,0.566349157272748,44.70590734620038,1.585644959518067,-0.678883561822459,0.39612532666691846,2.5105723405241935,1.7559083491539111,28.973164035132044,17.94179427698243,0.3733492186250464,50.60701371901845,0.917908227143885,1.6249984520839118,3.9599252378622922,0.10804348505424212
2589,29.819425250065443,-122.74765589424882,0.4404025049274805,45.13540789938675,1.7233111156476981,-0.7810405287414465,0.40150846667755696,2.4309530629664104,1.2954140642673284,29.819425250065443,17.46524835350701,0.34746798539426593,54.261933999280245,0.5944416866748646,3.9412161111118524,7.583498783931488,0.6837230937233267
2590,30.709657925546665,-119.45712538539713,0.8678305317236108,43.18985574134418,0.2920815538789696,-0.4472828552878391,2.6643338910763164,3.389573057709299,3.4773097078467377,30.709657925546665,18.306209494625676,2.7161429391629963,52.37700310459291,0.6580915546613232,0.36489179106297764,0.1251727391461246,0.8123066416844326
2591,26.311517536270056,-117.07820255814336,3.5945936128137363,41.53182736176732,1.4251623192818434,-0.46957018371127957,2.1750925544870965,4.45932796905143,3.1933223206784715,26.311517536270056,17.660477496205704,0.2847587601558398,54.829378265041925,6.898908693386727,0.6324591567090007,1.6267863225863068,-1.2929018094121376
2592,29.379551268183626,-112.82808834534484,0.4299547555748942,39.86170986056419,1.1585164721662942,-1.5852910902168222,0.3930915667399424,5.470359213663695,0.391692650694943,29.379551268183626,12.925001288932204,0.2750491877762994,54.41281732443028,5.099242617028212,6.965774213330138,1.3368380661309827,1.4930856901181444
2593,28.16624143955858,-112.54634768332537,0.5048548782102911,40.05144130443275,1.3041908511470606,-1.478554529864722,0.27721268949999,5.415804063964987,0.4086556926611252,28.16624143955858,13.652089170873651,0.2988226224628656,56.72921321050357,4.928884135418602,11.078862913301812,1.1506088418195775,1.2676102435865475
2594,28.834294543642986,-113.90977238171531,3.606192732531927,40.845279673103214,4.207724528464518,-1.3980660050288316,2.128258940134482,4.981102041382375,1.361728642993172,28.834294543642986,20.491344157635215,0.2430038633386999,75.86060819420393,3.6732090464156992,0.5518898348512893,4.267419690021386,0.6796721009145263
2595,25.84291291955443,-115.68988176701957,1.0124261032907362,41.97059824390202,3.088134344289904,-1.258799368489912,0.6674734568033974,4.339757800288569,2.454344506418046,25.84291291955443,14.655300776862942,0.10057207996602693,74.84241210819377,0.9851444552067329,1.9081141619268653,3.7006754124638435,-0.19264720434245464
2596,31.347818150108612,-114.24184174153457,3.2405423496709567,40.973807350323554,1.3261306747683432,-1.2033257635160197,2.153652642310137,4.8576564157092275,1.133877740461419,31.347818150108612,34.23188128702482,0.46540975943796015,37.912560959005816,1.9260913770567405,0.6591323301298676,0.9018026315450249,1.0542191940448855
2597,32.77778183813048,-115.69893766987612,4.130324604365678,40.28531005241061,0.9658911617520183,-0.7174054396988172,1.2673852653968114,5.19659854925692,0.6148516564056205,32.77778183813048,22.823538789665573,0.44142724684144397,40.88396549177932,1.4090438367533276,0.6838072125500585,1.587984285195998,0.40660776512021546
2598,29.873265921434335,-114.97457485008293,2.5171554101724745,41.58151349177029,2.712440695037117,-0.6090279324823301,1.7238799000244533,4.027062631952926,1.218059077858666,29.873265921434335,32.89247819933965,0.5007085365743912,31.859713180605816,1.4064764524630162,0.8273134406870382,0.7128779132296282,-0.29925847642027475
2599,29.495823783489943,-115.1661689780637,2.798986339928499,41.68028650845432,3.1233077426243083,-0.555250539188327,1.6004482117841088,4.189862348250269,0.8649814160593466,29.495823783489943,35.33192861080565,0.5822469406891452,34.52215949917707,1.0357285056120396,0.7631300033030645,0.7625034504031487,-0.43688672057258543
2600,29.46504728819872,-116.04892586214157,3.4094747467707456,41.621684270190116,0.5566506062905181,-2.2784216938118735,5.827221941790531,4.7828693717477675,0.7450697070758406,29.46504728819872,41.07760317186402,1.7580061669904732,25.05379451977232,0.44875356686664114,1.357277038138667,0.4527670812226292,1.0405863914544586
2601,31.487468092197986,-115.35129099175046,0.2801181121866752,39.4432947591501,5.34996795923511,-0.18629811800654297,0.30267407258322154,5.433290527236684,0.5276321014137524,31.487468092197986,30.953191336148862,0.81739467161489,52.552357121830454,3.362742260751209,0.4621427201880715,0.9834241414221537,0.2191683873449608
2602,28.764095695545905,-114.27355706247074,0.9586497584751542,41.08078343595173,2.031964588159863,-0.34527401687648995,1.3396900910650136,4.330105683997497,1.4117270999262195,28.764095695545905,17.753255660745637,0.5745484597307452,39.18859120865521,0.9944056792409904,0.6528395047155142,1.2946724841797703,0.5680982359424
2603,28.89736334585853,-114.01783989849298,1.0383349792690602,40.92815751809166,2.2886579761945702,-0.330549993491386,1.5931206903267257,4.567293584670958,1.3453931681570719,28.89736334585853,20.94830421019184,0.746952556014366,40.351149962435514,0.8368483808869546,0.7115024449152896,0.8596330562607911,0.224722088027385
2604,28.573441924465225,-114.76779947445753,0.7612791070073999,40.54423823369718,0.8689616604602347,-0.3284168089854826,1.3855674029735077,4.8163940664485585,2.3973649090560176,28.573441924465225,23.422140606467565,1.2088411481656436,36.02910575401542,0.23471980640935877,0.6176593683877295,1.1618448402003319,0.35065581207980157
2605,24.93729004807102,-113.36386422134244,1.2386264800270976,39.36249702260628,1.1952017252867113,-0.37411937020574615,0.7059846037859009,5.636514584927796,2.452888953909786,24.93729004807102,21.64169992419325,0.7545935982080797,38.481829516736376,0.20960452508817415,0.6757424248669326,2.318429953144012,-0.7521825999367499
2606,36.017476426042705,-114.8451651199025,0.7282762930958478,40.40655119265274,0.324448792863369,-0.6924616391696939,4.1808820187907765,4.986867256053033,0.4072676386948761,36.017476426042705,17.27411570219259,2.438791124300341,79.02664587350397,6.351650103626753,2.0295288307142836,0.5971534030944221,1.2540788278774182
2607,33.76791722971595,-114.9707083294093,1.9975290317003753,41.13990272721946,0.30332642004263033,-0.8711893704469685,0.15543352768202803,4.628736247519968,19.633020403349697,33.76791722971595,24.20144676310771,4.371728754638213,63.19371478800264,0.6049071922579342,2.8793412308594766,1.72125980665532,-0.8239878414422572
2608,35.256547902345126,-111.92218275647517,2.355135237017763,39.47425024538582,0.7789442917100129,-0.6826281941947354,0.07568533910112081,5.433313604450618,6.01890446689087,35.256547902345126,19.394277893053445,2.862316701266233,53.22801761825505,2.3436536258593716,1.2351232464874833,3.6266011991600937,0.8547100088742223
2609,35.20151183066223,-113.10297775366737,1.737041524156644,39.59388167590272,1.156434765910607,-0.8328130378032594,0.10832892004230436,5.431458524403626,3.660223853140547,35.20151183066223,17.53825874203628,3.544903813782825,48.004416027190565,4.2132592221388805,0.9596214619263438,1.5960509520677955,-0.532733510255915
2610,31.454123559783977,-115.78422831006449,0.7652818988325996,42.10590579907645,1.4352796402184265,-1.5671284277344815,4.166451343795638,4.475150841901451,2.639786680176458,31.454123559783977,17.759942969798438,0.7529390989896808,55.44916820116842,0.3252874645376007,1.7849441431535944,0.25768043514629757,0.971869580523475
2611,29.876661438775475,-115.6192501104693,0.5895043326713021,42.33932559922196,1.6363601033914377,-1.234952921608748,5.020601908045356,4.251552201256578,2.596949432376971,29.876661438775475,16.687970058948846,0.49399368903040997,56.536586727057916,0.5863374650553543,0.8234305317492552,0.18819135159045886,0.49984250745628733
2612,28.738950245045377,-120.38529277093882,1.4799897021245803,44.10415486831218,1.3245977428935618,-0.5920360115710928,6.682789426212373,3.0754665338219977,0.4047593809259669,28.738950245045377,17.89500468325024,0.4680460824427893,47.92321620853913,6.700419903558315,0.9652835410276401,1.178901902554547,-0.6971768198795051
2613,32.83689790848255,-119.97651937673307,0.3346599015729998,43.062834678783815,1.580915313353882,-0.5669055142542427,3.1551878760064445,3.55585707441886,0.39218651236716384,32.83689790848255,18.67384365513683,1.397508953561348,43.11357312834327,10.456088930279323,3.6869045022617,3.6653404500976525,-0.6942561574513971
2614,28.579586465224182,-120.54067315884272,0.4910555325828328,43.188128309105394,1.6562996284705314,-0.3903332866873867,2.963069759298789,3.522384423378891,0.5675912690976741,28.579586465224182,16.350641042693088,0.7006787290242545,41.53908760336597,1.5754219728331733,6.036534954842006,3.0327585608273764,0.060153081138895975
2615,27.289725778152,-120.78533644311011,0.6539997331410343,42.95855399581351,2.0007483502326577,-0.41216214815219826,0.4968879881818104,3.5358912348665243,0.29362768198114486,27.289725778152,25.23473504546873,0.9184545541409016,32.988634721790866,2.3113971841790524,0.6571857585830448,2.542282880608755,0.06628492860628274
2616,29.471306838881272,-120.82104029857096,1.29039445195859,43.58002077651661,2.194379023495879,-0.3154557122861961,0.44920057086950965,3.153599357311139,0.5895300320360644,29.471306838881272,29.473840868910056,1.9995181612940556,29.732529898356884,3.359907331464451,0.429459005196513,1.9026182706033015,1.2381658810742493
2617,26.02794501412583,-114.53631389014109,0.5472212974063145,40.623728553376,0.17263679915304578,-0.6327623803101646,5.536560319710873,5.052119669380298,0.6502540909418489,26.02794501412583,30.966518696824156,0.9535681347369763,26.143861173233507,6.522617336404885,0.5636551269695942,0.2705855124633118,-1.0064721200541051
2618,29.787149213767147,-114.15789457208837,1.314930241853534,41.85359358940029,0.19340016371695223,-0.46235700934659774,0.8034969210623015,4.00842463220116,0.04387672483101415,29.787149213767147,43.488290065030846,0.3402610564724179,28.56309001242761,2.0769586771730504,0.503314036443752,2.3676990613016056,0.7504887671275698
